file_path,audio,video,audiovisual,gt,wer_audio,cer_audio,bleu_audio,wer_video,cer_video,bleu_video,wer_audiovisual,cer_audiovisual,bleu_audiovisual
/media/NAS/DATASET/1mDFDC/train/id00012/aE4Om0EEiuk/00120/real.mp4,AN AGENT AND A T F AGENT SO IT WAS A LITTLE MORE PROFESSIONAL IN A WAY LIKE BEFORE YOU KNOW YOU KIND OF MORE GROWN UP CHARACTERS ALSO GAY SO THAT WAS DIFFERENT TO PLAY FOR ME SO THERE'S SOME REALLY INTERESTING THINGS IN THAT FOR THAT CHARACTER THAT KIND OF PUSH SOME DIFFERENT BOUNDARIES FOR ME AND TRY AND SOME DIFFERENT,AN AGENT AND A C F AGENT SO IT WAS A LITTLE MORE PROFESSIONAL IN A WAY LIKE BEFORE AND KIND OF BEING A LITTLE MORE GROWN UP AND THERE IS ALSO GAY SO THAT WAS DIFFERENT IN PLAY FOR ME AND SO THERE'S SOME REALLY INTERESTING THINGS IN THAT FOR THAT CHARACTER THAT ACTUALLY KIND OF PUSHED SOME DIFFERENT BOUNDARIES FOR ME AND TRIED SOME DIFFERENT,AN AGENT AND A T F AGENT SO IT WAS A LITTLE MORE PROFESSIONAL IN A WAY LIKE BEFORE YOU KNOW YOU KIND OF MORE GROWN UP CHARACTERS ALSO GAY SO THAT WAS DIFFERENT TO PLAY FOR ME SO THERE'S SOME REALLY INTERESTING THINGS IN THAT FOR THAT CHARACTER THAT KIND OF PUSHED SOME DIFFERENT BOUNDARIES FOR ME AND TRY AND SOME DIFFERENT,"an agent, an ATF agent, so it was a little more professional in a way, like before, you know, kind of playing a little more grown up. The character's also gay, so that was different to play for me, so there's some really interesting things in that, for that character that, yeah, just kind of pushed some different boundaries for me in trying some different...",0.23076923076923078,0.125,0.6698927864081956,0.24615384615384617,0.1308139534883721,0.6017278359340436,0.2153846153846154,0.11918604651162791,0.7079673897982764
/media/NAS/DATASET/1mDFDC/train/id00012/aE4Om0EEiuk/00117/real.mp4,YEAH I MEAN ANY SHOW YOU KNOW WHEN YOU'RE WORKING TOGETHER FOR THOSE MANY HOURS AND THAT MUCH TIME YOU CAN'T HELP BUT YOU KNOW BECOME FRIENDS WITH PEOPLE,YEAH I MEAN ANY SHOW YOU KNOW WHEN YOU WORK TOGETHER FOR THOSE MANY HOURS AND THAT MUCH TIME YOU CAN'T HELP BUT YOU KNOW BECOME FRIENDS WITH PEOPLE,YEAH I MEAN ANY SHOW YOU KNOW WHEN YOU'RE WORKING TOGETHER FOR THOSE MANY HOURS AND THAT MUCH TIME YOU CAN'T HELP BUT YOU KNOW BECOME FRIENDS WITH PEOPLE,"Yeah, I mean any show, you know, when you're working together for those many hours and that much time, you can't help but, you know, become friends with people.",0.0,0.0,1.0,0.06896551724137931,0.033112582781456956,0.8696398662122882,0.0,0.0,1.0
/media/NAS/DATASET/1mDFDC/train/id00012/aE4Om0EEiuk/00123/real.mp4,VANDERBORT HERE I THINK THIS WEEKEND SO YEAH JUST CATCHING UP WITH SOME OLD FRIENDS AND CHECKING OUT SOME WRESTLING AND I'M A BIT OF A COMIC BOOK FAN MYSELF SO PROBABLY SPEND MORE MONEY THAN I SHOULD ON SOME COMIC BOOKS BUT,YOU KNOW INVITED FOR HERE I THINK THIS WEEKEND SO YEAH JUST CATCHING UP WITH SOME OLD FRIENDS AND CHECKING OUT SOME WRESTLING AND I'M A BIT OF A COMIC BOOK FAN MYSELF SO PROBABLY SPEND MORE MONEY THAN I SHOULD ON SOME COMIC BOOKS BUT,AND LAURA VANDA BORDER HERE I THINK THIS WEEKEND SO YEAH JUST CATCHING UP WITH SOME OLD FRIENDS AND CHECKING OUT SOME WRESTLING AND I'M A BIT OF A COMIC BOOK FAN MYSELF SO PROBABLY SPEND MORE MONEY THAN I SHOULD ON SOME COMIC BOOKS BUT,"Laura Vandervoorde here I think this weekend so yeah just catching up with some old friends and checking out some wrestling and I'm a bit Of a comic book fan myself, so I'll probably spend more money than I should on some comic books, but",0.06666666666666667,0.05982905982905983,0.8958982802479432,0.1111111111111111,0.08974358974358974,0.8752376177722327,0.08888888888888889,0.05555555555555555,0.8804014855525742
/media/NAS/DATASET/1mDFDC/train/id00012/aE4Om0EEiuk/00116/real.mp4,IT MUST HAVE BEEN REALLY WELL YEAH IT WAS A LOT OF FUN FRIENDLY PEOPLE AND IT'S JUST NICE TO GET A CHANCE TO HANG OUT WITH PEOPLE THAT WATCH YOUR,MUST HAVE BEEN THE MOST GONE FAIRLY WELL IT WAS A LOT OF FUN FRIENDLY PEOPLE AND IT'S JUST NICE TO GET A CHANCE TO HANG OUT WITH PEOPLE THAT WATCH,IT MUST HAVE BEEN REALLY WELL YEAH IT WAS A LOT OF FUN FRIENDLY PEOPLE AND IT'S JUST NICE TO GET A CHANCE TO HANG OUT WITH PEOPLE THAT WATCH YOUR T,"It must have gone fairly well. It was a lot of fun, friendly people, and it's just nice to get a chance to hang out with people that watch your TV.",0.12903225806451613,0.11267605633802817,0.8179966936311643,0.1935483870967742,0.176056338028169,0.8540983243182864,0.12903225806451613,0.09859154929577464,0.7911403980746479
/media/NAS/DATASET/1mDFDC/train/id00012/aE4Om0EEiuk/00122/real.mp4,THING LIKE LAST YEAR IT'S GOING TO BE AMAZING BECAUSE I KNOW THERE'S A BUNCH OF WRESTLING THAT'S GOING ON IN IT GET REALLY LOUD AND REALLY ROWDY WHICH IS A LOT OF FUN AND YEAH DEFINITELY GOING TO BE BUMPING INTO A FEW OF MY SMALL BILL CAST MATES JAMES,LIKE LAST YEAR IT'S GOING TO BE AMAZING BECAUSE I KNOW THERE'S A BUNCH OF WRESTLING THAT'S GOING ON AND THEY GET REALLY LOUD AND REALLY ROWDY WHICH IS A LOT OF FUN AND YEAH DEFINITELY GOING TO BE BUMPING INTO A FEW OF MY SMALL BILL CAST MATES JAMES,THING LIKE LAST YEAR IT'S GOING TO BE AMAZING BECAUSE I KNOW THERE'S A BUNCH OF WRESTLING THAT'S GOING ON AND THEY GET REALLY LOUD AND REALLY ROWDY WHICH IS A LOT OF FUN AND YEAH DEFINITELY GOING TO BE BUMPING INTO A FEW OF MY SMALLVILLE CASTMATES JAMES,like last year it's gonna be amazing because I know there's a bunch of wrestling that's going on and they get really loud and really rowdy which is a lot of fun and yeah I'm definitely gonna be bumping into a few of my Smallville castmates James,0.2553191489361702,0.12033195020746888,0.6485060071068787,0.19148936170212766,0.07053941908713693,0.7378135238412401,0.1276595744680851,0.07883817427385892,0.812316127112615
/media/NAS/DATASET/1mDFDC/train/id00012/aE4Om0EEiuk/00121/real.mp4,I THINK SO WHERE YOU HAVE TO PUT YOURSELF IN DIFFERENT OTHER PEOPLE'S CIRCUMSTANCES THAT WOULD NOT BE YOUR OWN SO I THINK YOU KIND OF FIGURE THINGS OUT ABOUT OTHER PEOPLE AS WELL JUST LIKE HOW OTHER PEOPLE LIVE OR EXPERIENCE THINGS SO AND THEN IN DOING SO YOU KIND OF YOU KNOW THAT SORT OF SEEPS INTO WHO YOU ARE YOUR EXPERIENCE AS WELL SO YEAH YEAH DEFINITELY,I THINK SO OR YOU HAVE TO PUT YOURSELF IN DIFFERENT OTHER PEOPLE'S CIRCUMSTANCES THAT WOULD NOT BE YOUR OWN SO I THINK YOU KIND OF FIGURE THINGS OUT ABOUT OTHER PEOPLE AS WELL JUST LIKE HOW OTHER PEOPLE LIVE OR EXPERIENCE THINGS AND THEN IN DOING SO YOU KIND OF YOU KNOW THAT SORT OF SLIPS INTO WHO YOU ARE YOUR EXPERIENCE AS WELL SO YEAH,I THINK SO WHERE YOU HAVE TO PUT YOURSELF IN DIFFERENT OTHER PEOPLE'S CIRCUMSTANCES THAT WOULD NOT BE YOUR OWN SO I THINK YOU KIND OF FIGURE THINGS OUT ABOUT OTHER PEOPLE AS WELL JUST LIKE HOW OTHER PEOPLE WOULD LIVE OR EXPERIENCE THINGS SO AND THEN IN DOING SO YOU KIND OF YOU KNOW THAT SORT OF SEEPS INTO WHO YOU ARE YOUR EXPERIENCE AS WELL SO YEAH YEAH DEF,"I think so. You have to put yourself in different other people's circumstances that would not be your own. So I think you kind of figure things out about other people as well, just like how other people live or experience things. And then in doing so, that sort of seeps into who you are, your experience as well.",0.1864406779661017,0.17704918032786884,0.7745408122611859,0.15254237288135594,0.11147540983606558,0.7946970713704883,0.2033898305084746,0.1737704918032787,0.7400946526891151
/media/NAS/DATASET/1mDFDC/train/id00012/aE4Om0EEiuk/00119/real.mp4,PROBABLY IN THE SPRING I GUESS YOU KNOW THAT'S ALWAYS A BIT OF A GAP BUT KIND OF SAD BITTERSWEET FOR IT TO COME TO AN END BUT THEY ALL,PROBABLY THE SPRING I GUESS SO IT'S ALWAYS A BIT OF A GAP BUT YOU KNOW IT'S KIND OF SAD BITTERSWEET FOR US TO COME TO AN END BUT THEY ALL,PROBABLY IN THE SPRING I GUESS YOU KNOW THAT'S ALWAYS A BIT OF A GAP BUT KIND OF SAD BITTERSWEET FOR IT TO COME TO AN END BUT THEY ALL,"Probably in the spring I guess, you know, there's always a bit of a gap, but it was kind of sad, bittersweet for it to come to an end, but they all...",0.09375,0.07092198581560284,0.7972032616648247,0.25,0.1773049645390071,0.5966255229429879,0.09375,0.07092198581560284,0.7972032616648247
/media/NAS/DATASET/1mDFDC/train/id00012/aE4Om0EEiuk/00115/real.mp4,V SO I IN THE SUMMERTIME SO I LIKE HAD A GREAT TIME SUPER FRIENDLY PEOPLE BUT LAST YEAR COMIC CON WAS AMAZING I'M BACK,SO HIGH IN THE SUMMERTIME SO I HAD A GREAT TIME SUPER FRIENDLY PEOPLE BUT LAST YEAR COMIC CON WAS AMAZING I'M BACK,SO I IN THE SUMMERTIME SO I LIKE HAD A GREAT TIME SUPER FRIENDLY PEOPLE BUT LAST YEAR COMIC CON WAS AMAZING I'M BACK,"So I in the summertime, so I'd like had a great time super friendly people, but last year comic -con was amazing. I'm back",0.08333333333333333,0.02586206896551724,0.8466657105524215,0.125,0.07758620689655173,0.7800523587757331,0.041666666666666664,0.008620689655172414,0.8843865924896842
/media/NAS/DATASET/1mDFDC/train/id00012/aE4Om0EEiuk/00118/real.mp4,IT'S WHAT'S REALLY NEAT IS EVEN WHEN THE SHOWS ARE OVER AT CONS LIKE THIS YOU HAD TO BUMP INTO PEOPLE THAT YOU MAY HAVE NOT SEEN FOR A WHILE OR WHATEVER SO IT'S,IT'S WHAT'S REALLY NICE IF WHEN THE SHOWS ARE OVER AT CONTENT THAT'S LIKE THE BUMP IN THE PEOPLE THAT YOU MAY HAVE NOT SEEN FOR A WHILE OR WHATEVER SO TO SEE,IT'S WHAT'S REALLY NEAT IS EVEN WHEN THE SHOWS ARE OVER AT CONS LIKE THIS YOU HAVE TO BUMP INTO PEOPLE THAT YOU MAY HAVE NOT SEEN FOR A WHILE OR WHATEVER SO IT'S,"And what's really neat is even when the shows are over, at cons like this you get to bump into people that you may have not seen for a while or whatever.",0.125,0.08666666666666667,0.828399516355805,0.46875,0.2733333333333333,0.5085513284128098,0.125,0.09333333333333334,0.828399516355805
/media/NAS/DATASET/1mDFDC/train/id00012/IYaT706uSpQ/00052/real.mp4,A HOLIDAY BREAK WATCHING A BUNCH OF CRIME DOCUMENTARIES ON NETFLIX YOU KNOW MAKING A,HOLIDAY BREAK WATCHING A BUNCH OF CRIME DOCUMENTARIES ON NETFLIX YOU KNOW MAKING A,A HOLIDAY BREAK WATCHING A BUNCH OF CRIME DOCUMENTARIES ON NETFLIX YOU KNOW MAKING A,holiday break watching a bunch of crime documentaries on Netflix you know making a,0.07142857142857142,0.024390243902439025,0.9253911813809743,0.0,0.0,1.0,0.07142857142857142,0.024390243902439025,0.9253911813809743
/media/NAS/DATASET/1mDFDC/train/id00012/IYaT706uSpQ/00051/real.mp4,ALWAYS LOVED WORKING WITH THAT GROUP OF PEOPLE AND PLAYING THAT CHARACTER SO YEAH I WOULD I WOULD ALWAYS BE UP FOR BEING IN ANOTHER,I WAS LOVED WORKING WITH THAT GROUP OF PEOPLE AND PLAYING THAT CHARACTER SO YEAH I WOULD I WOULD ALWAYS BE UP FOR BEING IN ANOTHER,ALWAYS LOVED WORKING WITH THAT GROUP OF PEOPLE AND PLAYING THAT CHARACTER SO YEAH I WOULD I WOULD ALWAYS BE UP FOR BEING IN ANOTHER,I always loved working with that group of people and playing that character so yeah I would I would always be up for for being in another,0.07407407407407407,0.043795620437956206,0.8914191946122269,0.07407407407407407,0.051094890510948905,0.8604852743887371,0.07407407407407407,0.043795620437956206,0.8914191946122269
/media/NAS/DATASET/1mDFDC/train/id00012/IYaT706uSpQ/00043/real.mp4,SO THAT'S WHAT REALLY DREW ME IN BUT ONCE I GOT TO BE A PART OF THE SHOW I SORT OF REALIZED HOW INTERESTING IT WAS GOING TO BE TO PLAY MIKE AND WHAT I LIKED ABOUT IT IS THAT HE SORT OF STARTED OFF AS THE SORT OF ROOKIE YOU KNOW AND AS THE SHOW PROGRESSED HE WAS LIKE BEATEN AND PEOPLE HE LOVED WERE TAKEN FROM HIM,SO THAT'S WHAT REALLY DREW ME IN BUT ONCE I GOT TO BE A PART OF THE SHOW I SORT OF REALIZED HOW INTERESTING IT WAS GOING TO BE TO PLAY MIKE AND WHAT I LIKED ABOUT IT IS THAT HE SORT OF STARTED OFF AS THE SORT OF ROOKIE YOU KNOW AND AS THE SHOW PROGRESSED HE WAS LIKE BEATEN AND PEOPLE HE LOVED WERE TAKEN FROM HIM,SO THAT'S WHAT REALLY DREW ME IN BUT ONCE I GOT TO BE A PART OF THE SHOW I SORT OF REALIZED HOW INTERESTING IT WAS GOING TO BE TO PLAY MIKE AND WHAT I LIKED ABOUT IT IS THAT HE SORT OF STARTED OFF AS THE SORT OF ROOKIE YOU KNOW AND AS THE SHOW PROGRESSED HE WAS LIKE BEATEN AND PEOPLE HE LOVED WERE TAKEN FROM HIM,"So that's what really drew me in, but once I got to be a part of the show, I sort of realized how interesting it was going to be to play Mike. And what I liked about it is that he sort of started off as this sort of rookie, you know, and as the show progressed, he was like beaten and people he loved were taken from him.",0.014492753623188406,0.006389776357827476,0.9625248317849852,0.014492753623188406,0.006389776357827476,0.9625248317849852,0.014492753623188406,0.006389776357827476,0.9625248317849852
/media/NAS/DATASET/1mDFDC/train/id00012/IYaT706uSpQ/00055/real.mp4,PEOPLE MAKING IT LIZ FRIEDMAN AND LIZ FRIEDLANDER TWO WOMEN WHO CREATED THE SHOW LIZ FRIEDLANDER DIRECTED THE PILOT AS WELL,PEOPLE MAKING LIZ FREEMAN LIZ FREELANNER TWO WOMEN WHO CREATED THE SHOW LIZ FREELANNER WHO DIRECTED THE PILOT AS WELL,PEOPLE MAKING IT LIZ FRIEDMAN AND LIZ FRIEDLANDER TWO WOMEN WHO CREATED THE SHOW LIZ FRIEDLANDER DIRECTED THE PILOT AS WELL,"people making it. Liz Friedman and Liz Friedlander, two women who created the show. Liz Friedlander directed the pilot as well.",0.0,0.0,1.0,0.2857142857142857,0.15447154471544716,0.493852772702093,0.0,0.0,1.0
/media/NAS/DATASET/1mDFDC/train/id00012/IYaT706uSpQ/00049/real.mp4,WHAT THAT MEANS FOR THEIR LIVES HOW SPECIAL THEY REALLY ARE SO I THOUGHT THAT WAS REALLY COOL THAT WAS SOMETHING I REALLY ENJOYED,WHAT THAT MEANS FOR THEIR LIVES HOW SPECIAL THEY REALLY ARE SO I THOUGHT THAT WAS REALLY COOL THAT WAS SOMETHING I REALLY ENJOYED,AND WHAT THAT MEANS FOR THEIR LIVES HOW SPECIAL THEY REALLY ARE SO I THOUGHT THAT WAS REALLY COOL THAT WAS SOMETHING I REALLY ENJOYED,"and what that means for their lives, how special they really are. So I thought that was really cool. That was something I really enjoyed.",0.04,0.03007518796992481,0.9591894571091382,0.04,0.03007518796992481,0.9591894571091382,0.0,0.0,1.0
/media/NAS/DATASET/1mDFDC/train/id00012/IYaT706uSpQ/00042/real.mp4,THAT YOU KNOW KEVIN BACON WAS ALREADY ATTACHED KEVIN WILLIAMSON WHO IS A HUGE FAN OF FROM SCREEN ALONG WITH YOU KNOW ALL HIS T,YOU KNOW KEVIN BACON WAS ALREADY ATTACHED KEVIN WILLIAMSON WHO WAS A HUGE FAN OF SOME SCREAM ALONG WITH YOU KNOW ALL HIS DIFFERENT,THAT YOU KNOW KEVIN BACON WAS ALREADY ATTACHED KEVIN WILLIAMSON WHO IS A HUGE FAN OF FROM SCREAM ALONG WITH YOU KNOW ALL HIS T,"that Kevin Bacon was already attached, Kevin Williamson who is a huge fan of from Scream along with all his TV shows.",0.3181818181818182,0.22608695652173913,0.5933067045090704,0.36363636363636365,0.26956521739130435,0.46510525353550475,0.2727272727272727,0.20869565217391303,0.6963845241054852
/media/NAS/DATASET/1mDFDC/train/id00012/IYaT706uSpQ/00053/real.mp4,TOGETHER TO INVESTIGATE PEOPLE THAT ARE ALREADY IN PRISON AND THAT'S EXACTLY WHAT I'D SPENT,TOGETHER TO INVESTIGATE PEOPLE THAT ARE ALREADY IN PRISON AND THAT'S EXACTLY WHAT I SPENT,TOGETHER TO INVESTIGATE PEOPLE THAT ARE ALREADY IN PRISON AND THAT'S EXACTLY WHAT I'D SPENT,together to investigate people that are already in prison and that's exactly what I'd spent.,0.0,0.0,1.0,0.06666666666666667,0.011235955056179775,0.8666415730847504,0.0,0.0,1.0
/media/NAS/DATASET/1mDFDC/train/id00012/Pdni5zyZJYA/00082/real.mp4,SUPER PROFESSIONAL I WORK WITH ETHAN MOST OF THE TIME BECAUSE MY CHARACTER SORT OF GETS PAIRED UP WITH HIM BUT IT WAS EXCITING BECAUSE THAT YEAR HE WAS NOMINATED FOR AN OSCAR,SUPER PROFESSIONAL I WORKED WITH MOST OF THE TIME BECAUSE MY CHARACTER SORT OF GETS PAIRED UP WITH HIM BUT IT WAS EXCITING BECAUSE THAT YEAR HE WAS NOMINATED FOR AN OSCAR,SUPER PROFESSIONAL I WORK WITH ETHAN MOST OF THE TIME BECAUSE MY CHARACTER SORT OF GETS PAIRED UP WITH HIM BUT IT WAS EXCITING BECAUSE THAT YEAR HE WAS NOMINATED FOR AN OSCAR,I worked with Ethan most of the Time because my character sort Of gets paired up with him. But it was exciting because that Year he was nominated for an Oscar.,0.0967741935483871,0.1337579617834395,0.8802730032659041,0.0967741935483871,0.1592356687898089,0.8827916928185874,0.0967741935483871,0.1337579617834395,0.8802730032659041
/media/NAS/DATASET/1mDFDC/train/id00012/Pdni5zyZJYA/00080/real.mp4,AND THEN SHAVED IT AND SO I DIDN'T FEEL SO CONFIDENT ABOUT THAT FOR A LITTLE WHILE BUT I GOT OVER AND I STUCK WITH IT,ON THE SHIFT AND SO I FEEL SO CONFIDENT ABOUT THAT FOR A LITTLE WHILE BUT I GOT OVER AND I STUCK WITH IT,AND THEN SHAVED IT AND SO I DIDN'T FEEL SO CONFIDENT ABOUT THAT FOR A LITTLE WHILE BUT I GOT OVER IT I STUCK WITH IT,"and then shaved it. And so I didn't feel so confident about that for a little while, but I got over it and I stuck with it.",0.037037037037037035,0.025210084033613446,0.9000001338525341,0.2222222222222222,0.15126050420168066,0.6342478484947655,0.037037037037037035,0.03361344537815126,0.9000001338525341
/media/NAS/DATASET/1mDFDC/train/id00012/Pdni5zyZJYA/00085/real.mp4,I WOULD SAY YES I'VE BEEN ACTING FOR A VERY LONG TIME SO I FEEL LIKE I'VE UNDERSTAND THAT BUT THE FATHERHOOD THING IS BRAND IS GOING TO BE BRAND NEW TO ME SO I'M VERY EXCITED I WOULD SAY I'M MUCH MORE EXCITED THAN I AM NERVOUS BUT,I WOULD SAY YES I'VE BEEN ACTING FOR A VERY LONG TIME SO I FEEL LIKE I'VE KIND OF UNDERSTAND THAT BUT THE FATHERHOOD THING IS BRAND IS GOING TO BE BRAND NEW TO ME SO I'M VERY EXCITED I WOULD SAY I'M MUCH MORE EXCITED THAN I AM NERVOUS BUT,I WOULD SAY YES I'VE BEEN ACTING FOR A VERY LONG TIME SO I FEEL LIKE I KIND OF UNDERSTAND THAT BUT THE FATHERHOOD THING IS BRAND IS GOING TO BE BRAND NEW TO ME SO I'M VERY EXCITED I WOULD SAY I'M MUCH MORE EXCITED THAN I AM NERVOUS BUT,"I would say yes. I've been acting for a very long time, so I feel like I Understand that but the fatherhood thing is brand is gonna be brand new to me, so I'm very excited I would say I'm much more excited than I am nervous, but",0.0625,0.03167420814479638,0.871061359808849,0.10416666666666667,0.06787330316742081,0.8358486131387322,0.08333333333333333,0.058823529411764705,0.8561209455609029
/media/NAS/DATASET/1mDFDC/train/id00012/C_FAL9gv8bo/00020/real.mp4,RESPONDED TO IT PRETTY WELL BUT YEAH WE DEFINITELY GOT SOME QUESTIONS ABOUT IT AND WE'RE GIVING THEM OUT AT,EXPERIENCE OF IT PRETTY WELL BUT NOW WE HAVE A LOT OF QUESTIONS ABOUT IT AND WHAT WE HAVE ABOUT AND,RESPONDED TO IT PRETTY WELL BUT YEAH WE DEFINITELY GOT SOME QUESTIONS ABOUT IT AND WE'RE GIVEN THEM OUT AT AT,"people responded to it pretty well. But yeah, we definitely got some questions about it. And we're giving them out at.",0.047619047619047616,0.061946902654867256,0.951229424500714,0.6190476190476191,0.40707964601769914,0.23418123261847468,0.14285714285714285,0.10619469026548672,0.8137489370974955
/media/NAS/DATASET/1mDFDC/train/id00012/C_FAL9gv8bo/00030/real.mp4,WORK I THINK ON PRINT THINGS NOW WE'RE DONE INTERVIEWS BUT JUST SORT OF MAYBE SOME THINGS IT'S BEEN MISPRINTED LIKE VICE VERSA,WORK I THINK IMPORTANT THINGS THAT I WOULD HAVE DONE INTERVIEWS WHICH IS SORT OF MAYBE SOME THINGS WHERE IT'S BEEN MISPRICED LIKE I'M FRIENDS WITH,WORK I THINK ON PRINT THINGS NOW WE'VE DONE INTERVIEWS BUT JUST SORT OF MAYBE SOME THINGS IT'S BEEN MISPRINTED LIKE VICE VER IT FOR,"I think on print things not where I've done interviews, but just sort of maybe some things It's been misprinted like advice for it for",0.32,0.16793893129770993,0.633228937255162,0.6,0.40458015267175573,0.2012015040640522,0.24,0.11450381679389313,0.6585998203124325
/media/NAS/DATASET/1mDFDC/train/id00012/C_FAL9gv8bo/00024/real.mp4,HE'S COMFORTABLE IN SOME OF THESE SCENARIOS AND THAT SO WE HAD SOMEBODY ON SET THAT WAS SORT OF MONITORING,COMFORTABLE IN SOME OF THESE SCENARIOS AND SO WE HAD SOMEBODY ON SET THAT WAS SORT OF MONITORING,HE'S COMFORTABLE IN SOME OF THESE SCENARIOS AND THAT SO WE HAD SOMEBODY ON SET THAT WAS SORT OF MONITORING,is comfortable in some of these scenarios and that. So we had somebody on set that was sort of monitoring.,0.05,0.019230769230769232,0.9457416090031758,0.1,0.07692307692307693,0.8061898627027144,0.05,0.019230769230769232,0.9457416090031758
/media/NAS/DATASET/1mDFDC/train/id00012/C_FAL9gv8bo/00023/real.mp4,SORT OF WEIRD AWKWARD MOMENTS THROUGHOUT THAT TO ME FELT REALLY REAL AND INTERESTING WHEN I WAS WATCHING IT BACK SO I REALLY ENJOYED THAT AND,OF WEIRD AWKWARD MOMENTS THROUGHOUT THAT TO ME FELT REALLY WEIRD AND INTERESTING WHEN I WAS WATCHING THE BACK SO I REALLY ENJOYED THAT AND,SORT OF WEIRD AWKWARD MOMENTS THROUGHOUT THAT TO ME FELT REALLY REAL AND INTERESTING WHEN I WAS WATCHING IT BACK SO I REALLY ENJOYED THAT AND,"of sort of weird, awkward moments throughout that to me felt really real and interesting when I was watching it back. So I really enjoyed that.",0.07692307692307693,0.05,0.9590965597935381,0.19230769230769232,0.1357142857142857,0.7028500549171712,0.07692307692307693,0.05,0.9590965597935381
/media/NAS/DATASET/1mDFDC/train/id00012/UiPa-HfABJQ/00089/real.mp4,I THINK THAT WE COULD HAVE CONTINUED TO EXPLORE THEIR BACK STORIES AND THEY WOULD HAVE BEEN REALLY THAT WOULD HAVE BEEN AMAZING BUT I THINK WE WOULD HAVE THE SEASON OR NEXT SEASON OR WHATEVER IF WE HAD MORE TIME SO I BUT,I THINK THAT WE COULD HAVE CONTINUED TO EXPLORE THEIR BACK STORIES THEN THEY WOULD HAVE BEEN REAL SO THAT WOULD BE AMAZING BUT I THINK WE WILL HAVE THIS SEASON OR NEXT SEASON OR WE HAVE WE HAVE MORE TIME SO BUT,I THINK THAT WE COULD HAVE CONTINUED TO EXPLORE THEIR BACK STORIES AND THEY WOULD HAVE BEEN REALLY THAT WOULD HAVE BEEN AMAZING BUT I THINK WE WOULD HAVE THE SEASON OR NEXT SEASON WHATEVER IF WE'D HAD MORE TIME SO I BUT,I think that we could have continued to explore their backstories and that would have been amazing. But I think we would have this season or next season or whatever if we had more time.,0.3142857142857143,0.2185792349726776,0.6473880977840732,0.42857142857142855,0.2677595628415301,0.47634317009875377,0.37142857142857144,0.24043715846994534,0.5379259824297896
/media/NAS/DATASET/1mDFDC/train/id00012/UiPa-HfABJQ/00090/real.mp4,THAT WOULD HAVE BEEN INTERESTING TO SEE EVEN MORE SO SOME OF THAT SIDE OF HIS CHARACTER AND HIS PERSONALITY BUT YOU KNOW WE TOUCHED ON,THAT WOULD BE INTERESTING TO SEE EVEN MORE SO SOME OF THAT SIDE OF HIS CHARACTER HIS PERSONALITY BUT I DON'T KNOW WHAT THAT SHOW,THAT WOULD HAVE BEEN INTERESTING TO SEE EVEN MORE SO SOME OF THAT SIDE OF HIS CHARACTER AND HIS PERSONALITY BUT YOU KNOW WE TOUCHED ON,"That would have been interesting to see even more so some of that side of his character and his personality, but you know we touched on",0.0,0.0,1.0,0.3076923076923077,0.19402985074626866,0.5566206388474307,0.0,0.0,1.0
